Id2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hh_total,hh_avg_inc
3.6081E+11,25,0,0,0,0,0,0,43,18,35,7,0,15,8,0,23,174,52813
3.6081E+11,28,0,61,30,18,20,0,18,16,13,0,44,24,36,23,0,331,43681
3.6081E+11,17,17,20,0,25,13,19,0,8,31,97,92,121,60,47,0,567,86083
3.6081E+11,47,20,60,60,17,0,7,36,0,32,56,109,41,35,16,15,551,59727
3.6081E+11,54,21,9,10,5,3,21,21,9,48,81,33,43,17,20,0,395,59620
3.6081E+11,50,8,28,23,34,19,7,51,68,13,117,121,86,65,15,28,733,67007
3.6081E+11,31,9,14,0,55,8,15,0,16,0,48,45,8,34,5,0,288,46875
3.6081E+11,45,124,67,42,9,28,0,11,11,63,80,101,23,45,42,28,719,55644
3.6081E+11,21,51,74,50,18,0,0,22,8,70,174,123,42,8,43,33,737,64583
3.6081E+11,40,18,9,18,0,0,0,17,0,0,0,95,0,21,68,9,295,82031
3.6081E+11,18,0,26,8,10,72,0,43,15,44,70,28,73,50,60,41,558,66033
3.6081E+11,9,8,7,0,9,9,7,8,0,30,32,41,46,88,29,17,340,120313
3.6081E+11,16,30,43,9,57,13,18,68,42,52,23,113,81,65,89,10,729,72969
3.6081E+11,7,0,21,26,13,86,14,29,35,42,56,106,77,75,75,27,689,78882
3.6081E+11,36,15,8,16,18,0,19,0,43,36,42,36,58,22,22,7,378,57328
3.6081E+11,35,13,0,59,18,12,37,0,0,43,0,49,12,25,26,105,434,71250
3.6081E+11,33,118,45,47,14,97,24,0,91,96,95,186,127,70,0,12,1055,57596
3.6081E+11,40,43,119,33,40,0,30,83,47,77,96,174,56,72,22,47,979,56250
3.6081E+11,37,39,0,0,0,11,0,0,19,11,14,91,13,13,11,47,306,89167
3.6081E+11,100,54,74,108,29,190,117,29,92,202,207,226,78,167,74,31,1778,54331
3.6081E+11,13,84,14,26,9,15,48,57,14,115,108,124,75,96,131,55,984,74415
3.6081E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
