Id2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hh_total,hh_avg_inc
3.6085E+11,10,5,8,37,12,6,17,0,0,14,0,40,28,23,22,56,278,88750
3.6085E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6085E+11,15,9,10,8,32,0,4,30,41,5,7,56,51,12,19,23,322,76250
3.6085E+11,6,23,51,21,6,12,19,0,6,48,93,36,131,62,63,55,632,93750
3.6085E+11,9,49,6,12,11,16,23,0,0,64,11,115,48,10,65,40,479,82633
3.6085E+11,0,0,11,14,11,8,0,19,11,0,159,87,48,13,39,39,459,69801
3.6085E+11,10,37,10,10,0,18,0,7,0,30,182,99,51,46,33,0,533,72179
3.6085E+11,43,0,10,14,11,98,11,11,0,29,71,57,49,49,32,0,485,61384
3.6085E+11,22,11,0,0,45,32,0,16,11,64,70,91,73,72,74,65,646,83684
3.6085E+11,0,13,91,0,23,0,0,0,0,27,66,68,88,66,126,16,584,105455
3.6085E+11,0,0,0,17,33,0,0,0,0,37,68,130,89,45,43,40,502,82398
3.6085E+11,56,0,0,33,0,53,20,0,13,40,24,51,39,120,65,107,621,106016
3.6085E+11,87,0,52,17,0,0,0,48,21,82,79,141,29,28,44,48,676,64500
3.6085E+11,43,31,8,65,41,76,71,42,19,84,53,183,70,58,81,50,975,63750
3.6085E+11,56,50,7,0,71,63,7,19,49,45,82,183,79,63,59,9,842,70400
3.6085E+11,50,0,8,34,7,0,0,9,0,38,15,152,50,51,31,17,462,89766
3.6085E+11,26,0,10,10,21,24,0,21,7,45,145,118,126,67,118,27,765,89129
3.6085E+11,94,13,60,28,0,0,0,31,0,43,60,80,82,85,39,13,628,72000
3.6085E+11,9,0,0,0,0,14,0,0,0,0,20,10,8,13,25,8,107,102656
3.6085E+11,326,114,0,52,31,28,20,11,31,39,37,43,0,0,0,0,732,10952
3.6085E+11,28,0,25,9,0,0,10,38,4,43,82,24,25,18,0,0,306,54091
3.6085E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6085E+11,411,30,0,51,26,35,33,19,0,44,9,61,27,0,31,0,777,-
3.6085E+11,66,40,7,8,0,0,31,15,25,0,17,72,51,35,39,0,406,64118
3.6085E+11,98,31,33,45,0,8,22,14,17,9,8,22,15,57,26,0,405,-
3.6085E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
3.6085E+11,128,7,2,15,11,10,19,23,0,27,39,84,40,18,71,5,499,64250
3.6086E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
