GEO.id2,HD01_VD10,,,,,,,,
Id2,1,2,3,4,5,6,7,total hhsize,total hh num
360610090004 ,584,323,42,57,0,0,0,1006,1599
360610090005 ,220,56,45,27,0,0,0,348,615
360610090006 ,418,192,194,13,0,0,0,817,1535
360610091001 ,735,513,92,122,0,0,0,1462,2688
360610091002 ,590,424,82,26,42,0,0,1164,2083
360610091003 ,519,36,73,0,0,0,0,628,829
360610091004 ,516,116,19,0,0,0,0,651,802
360610092001 ,767,250,93,9,9,0,0,1128,1701
360610093001 ,523,257,28,45,0,0,0,853,1419
360610093002 ,512,148,77,38,0,0,0,775,1263
360610093003 ,472,42,46,38,40,0,0,638,1086
360610093004 ,353,355,32,0,0,0,0,740,1198
360610093005 ,538,107,33,0,0,0,0,678,894
360610093006 ,267,269,202,0,141,0,92,971,3319
360610093007 ,275,259,0,0,0,0,0,534,833
360610094001 ,11,17,0,0,0,0,0,28,44
360610095001 ,383,273,132,53,14,9,0,864,1697
360610095002 ,186,77,59,38,0,0,0,360,1635
360610096001 ,77,20,0,0,0,0,0,97,119
360610097001 ,662,290,54,44,51,0,0,1101,1937
360610097002 ,143,88,62,24,31,16,0,364,954
360610097003 ,310,117,25,52,0,0,0,504,854
360610097004 ,402,278,61,57,0,0,0,798,1441
360610098001 ,232,207,95,0,0,0,0,534,1130
360610098002 ,143,116,0,0,0,0,0,259,367
360610098003 ,350,368,58,15,0,0,0,791,1419
360610098004 ,270,192,131,0,0,0,0,593,1146
360610098005 ,406,170,0,0,0,0,0,576,750
360610098006 ,800,139,161,31,24,0,0,1155,1920
360610098007 ,238,127,11,0,0,0,0,376,552
360610099000 ,0,0,0,0,0,0,0,0,0
360610099001 ,1768,1074,213,51,26,0,0,3132,5310
360610100001 ,119,110,12,10,0,0,0,251,440
360610100002 ,639,260,0,0,30,0,0,929,1336
360610101001 ,540,243,22,0,2,0,0,807,1189
360610102001 ,34,52,0,0,3,0,0,89,180
360610103001 ,699,288,116,9,0,0,0,1112,1797
360610104001 ,352,180,34,8,4,0,0,578,914
360610106010 ,0,0,0,0,0,0,0,0,0
360610106011 ,151,207,22,0,0,0,0,380,638
360610106012 ,266,261,24,23,58,0,0,632,1243
360610106013 ,469,354,0,49,23,0,0,895,1506
360610106014 ,541,280,23,22,0,0,0,866,1289
360610106015 ,649,286,45,0,0,0,0,980,1393
360610106016 ,236,321,0,42,0,0,0,599,1070
360610106020 ,0,0,0,0,0,0,0,0,0
360610106021 ,387,293,94,10,0,0,0,784,1334
360610106022 ,538,243,200,112,0,0,0,1093,2088
360610106023 ,144,149,75,78,0,0,0,446,1036
360610108001 ,223,192,28,0,0,0,0,443,723
360610108002 ,425,277,22,27,40,0,0,791,1481
360610108003 ,277,326,65,45,0,0,0,713,1415
360610108004 ,164,143,51,77,22,0,0,457,1010
360610108005 ,328,135,166,25,0,0,0,654,1314
360610108006 ,541,151,67,12,0,0,0,771,1120
360610108007 ,545,287,51,35,0,0,0,918,1969
360610109001 ,29,42,3,0,0,0,0,74,147
360610110001 ,369,215,54,53,0,0,0,691,1239
